ID,Emotion,Situation,Answer 1,Answer 2,Answer 3,Answer 4
4086ece8-a1e9-4108-8ff6-f32bdfbe733a,思いやり,親族の心臓バイパス手術の際、担当医に危険性を伺った時、失敗することはないと笑顔で説明を受けた,医者はバイパス手術は比較的簡単なので、心配する必要はないと言っているみたいです。ちょっと安心しています。,そうですね。私も心配ないと思っています。,でも100%成功の手術はないし、術後の経過も順調に行くのかなど気になることもあります。,そうですよね。でも大丈夫。絶対に成功しますよ!
409cdcd1-7411-4d56-ba4b-41f4ed5e29f9,悲しみ,病名が不明のまま入院しているなかで、それまで快方に向かっていた体調が悪化した,体調が良くなっていると思っていたのに、最近悪化しだして悲しい気持ちでいっぱいです。,治療を続けていると、また快方に向かうと信じています。,ありがとございます。その気持ちありがたいです。,無理せずお大事にして下さい。
40a69fa4-9036-4660-8f0d-41e16b788c1e,感謝,入院中、たくさんの人がお見舞いに来てくれた　,入院中、たくさんの人がお見舞いに来てくれて、感謝の気持ちでいっぱいです。,自分が弱ってる時って、人の好意が身に染みますよね。,自分を心配してくれる人を大切にしたいと思います。,私もあなたのことを心配しているし、応援していますよ。
40dc9448-6bc9-45bf-a4cb-78ffab348695,嘆き,人間ドックを受けたところ、がんが全身に転移していることが判明した　,そんな、ウソでしょ,気持ちはわかるけど、まずは受けとめよう,今後どうしたらいいのか・・・,まずは家族に話した方がいいよ
40e8c4bb-d55a-4064-90d5-4e893e6a8c4c,悲しみ,病名が不明のまま入院しているなかで、それまで快方に向かっていた体調が悪化した,このままどうにもならないと思うと悲しい。,今おつらいですよね。私たちと良くなるように一緒に頑張りましょう。,ありがとう。お願いします。,はい、みんな応援していますから。
40fa678d-e620-4d25-9ec4-5a080a1bac90,恥ずかしさ,深刻な病気だと思い、泣きながら先生に告知をお願いしたら胃腸が荒れているだけと言われた　,深刻な病気だと勘違いして泣きながら先生に告知をお願いしたら胃腸が荒れているだけですよと言われたんです,それは大変でしたね、でもよかったですね。,これからは先生のお話をよく聞いて考え過ぎないようにしたいです。,そうですね。私もそのようにしたいです。
4103af59-047f-4e16-b942-4005e8b5f7a9,平静,主治医から緩和ケアへの移行を進められた　,主治医から緩和ケアへの移行を勧められてしまいました。,そうですか。一旦治療をお休みして体力が回復したらまた治療を再開するのかもしれませんね。,そう言っていただけると少し気持ちが楽になりました。もう、終わりなのではないかと絶望していました。,体には不思議な力が秘められているので諦めることはないですよ。しばらくは体をいたわってあげる期間だと思ってください。
4105ca6c-6ca8-4bea-9b7e-a1c9facbe1aa,嫌悪,検査結果の説明をお医者さんから受けている時に、食べていない食べ物について「食べたんじゃないの？」と決めつけられた　,食べてないと言っているのに何で決めつけるんだろう？,私はあなたを信じてるよ,私はウソついていないよ,それくらいわかってるよ
410615de-01b6-4370-a292-51833fe8e6f4,願望,治療で休みをとることがあるが、気軽に仕事が休める体制があればよいと感じた,仕事があってなかなか病院に行けません。,でも健康第一ですから、会社に制度を見直してくれるよう頼んだらどうでしょう。,そうですね。なにか病気休暇のような制度が出来ないか相談してみます。,きっと会社も分かってくれると思います。頑張ってください。
4108126d-bcd2-4970-8698-a14aa6e359f6,後悔,健康診断を受けるように家族から薦められていたにもかかわらず、健康状態を過信して健康診断を受けなかった,受けた方がよかったかな？,別にいんじゃない？良くても悪くても、結局病院いかんでしょ。,まぁ、確かにそうかも。,それより、気にするんなら、今からでも食事について見直したらいんじゃない？
4109bc9a-7481-4ec8-a99c-ada9d2a58278,願望,早く症状の緩和をしたいという気持ちを強く持った,治療を頑張って早く症状を緩和させたいのです。,そうですね。一緒に頑張りましょう。,応援してくれるお陰で勇気が出ます。,なんでも相談してくださいね。力になります。
410fa553-2535-412c-ae26-5507f02e14c7,気づき,入院中、いろんな職種の方に支えられていると気付いた,いつも本当ありがとうございます。,どういたしまして,これからもよろしくお願いします。,いえいえ
